EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
840060831009,US,Santa Barbara County Air Pollution Control District,R9,100,-8,34.890667,2025-05-15 20:00:00 GMT-8,-120.432844,35,37,37,37,32,32,32,1,PPB,33.0,32.0,32,32,1,UG/M3,5,37,37,37,1,UG/M3,37,37,37,Santa Maria,Santa Maria,CA,Active,5/16/2025 4:00:00 AM,479156453,Permanent,-13406522.8688658,4149033.13445764
840060839001,US,Santa Barbara County Air Pollution Control District,R9,19.8,-8,34.39424,2025-05-15 20:00:00 GMT-8,-119.51472,,57,57,57,,ND,-999,0,,,,ND,-999,0,,11,57,57,57,1,UG/M3,57,57,57,Carpinteria,CarpPM,CA,Active,5/16/2025 4:00:00 AM,479156455,Permanent,-13304317.7727007,4081862.47134854
840060879972,US,Monterey Bay Unified APCD,R9,0,-8,36.908003,2025-05-15 20:00:00 GMT-8,-121.756753,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,Watsonville,CA,Inactive,5/16/2025 4:00:00 AM,479156457,Permanent,-13553899.7446024,4426291.33777955
840060932002,US,Siskiyou County APCD,R9,1073,-8,41.312688,2025-05-15 20:00:00 GMT-8,-122.318254,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,Mt Shasta,Mt Shasta,CA,Active,5/16/2025 4:00:00 AM,479156459,Permanent,-13616405.7500023,5058573.05175146
840060950007,US,Bay Area Air District,R9,6.1,-8,38.05043,2025-05-15 20:00:00 GMT-8,-122.15454,41,36,36,36,36,36,36,1,PPB,,,ND,-999,0,,4,27,27,27,1,UG/M3,27,27,27,Concord,Benicia - Fitzgerald,CA,Active,5/16/2025 4:00:00 AM,479156461,Permanent,-13598181.1908866,4586552.33204992
840061072003,US,California Air Resources Board,R9,97.9,-8,36.30815,2025-05-15 20:00:00 GMT-8,-119.3129,44,44,44,44,44,44,44,1,PPB,,,ND,-999,0,,9.2,40,40,40,1,UG/M3,40,40,40,Visalia,Visalia - W Ashland Avenue,CA,Active,5/16/2025 4:00:00 AM,479156463,Permanent,-13281851.2730688,4343105.59986844
840150012035,US,Hawaii State Dept. of Health,R9,0,-10,19.465,2025-05-15 18:00:00 GMT-10,-154.914,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,LEILANI,HI,Active,5/16/2025 4:00:00 AM,479156559,Permanent,-17244947.5967492,2209759.36979239
840150013027,US,Hawaii State Dept. of Health,R9,0,-10,19.611915,2025-05-15 18:00:00 GMT-10,-155.055038,,13,13,13,,ND,-999,0,,,,ND,-999,0,,2,13,13,13,1,UG/M3,13,13,13,Keaau,KS Hawaii,HI,Active,5/16/2025 4:00:00 AM,479156561,Permanent,-17260647.8750917,2227113.15766639
840150013033,US,Hawaii State Dept. of Health,R9,136.9,-10,19.060655,2025-05-15 18:00:00 GMT-10,-155.579159,,22,22,22,,ND,-999,0,,,,ND,-999,0,,4,22,22,22,1,UG/M3,22,22,22,Naalehu,NAALEHU,HI,Active,5/16/2025 4:00:00 AM,479156563,Permanent,-17318992.7579257,2162078.36164202
840150013034,US,Hawaii State Dept. of Health,R9,0,-10,19.618158,2025-05-15 18:00:00 GMT-10,-155.971242,,30,30,30,,ND,-999,0,,,,ND,-999,0,,4,30,30,30,1,UG/M3,30,30,30,Kailua-Kona,Kailua-Kona,HI,Active,5/16/2025 4:00:00 AM,479156565,Permanent,-17362639.2378344,2227850.93916126
840150070007,US,Hawaii State Dept. of Health,R9,0,-10,21.9495,2025-05-15 18:00:00 GMT-10,-159.365,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,NIUMALU,HI,Active,5/16/2025 4:00:00 AM,479156567,Permanent,-17740430.65027,2505463.1854734
840320030025,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.404889,2025-05-15 20:00:00 GMT-8,-114.87988,30,32,32,32,32,32,32,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Apex,NV,Active,5/16/2025 4:00:00 AM,479156684,Permanent,-12788369.7439924,4356477.45121257
840320039994,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.085134,2025-05-15 20:00:00 GMT-8,-115.204796,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,,NV,Inactive,5/16/2025 4:00:00 AM,479156685,Permanent,-12824539.227663,4312342.0110958
84032005TRP1,US,Tahoe Regional Planning Agency,R9,0,-8,38.966434,2025-05-15 20:00:00 GMT-8,-119.931016,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,,TRPA Office,NV,Active,5/16/2025 4:00:00 AM,479156686,Permanent,-13350659.6314399,4716864.6709241
840320310031,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.521918,2025-05-15 20:00:00 GMT-8,-119.795444,47,42,42,42,42,42,42,1,PPB,12.0,9.0,9,9,1,UG/M3,4,18,18,18,1,UG/M3,18,18,18,Reno-Sparks,Reno4,NV,Active,5/16/2025 4:00:00 AM,479156687,Permanent,-13335567.8254341,4796709.98851946
840TT5821016,US,Morongo Band of Mission Indians,R9,692.7,-8,33.9446,2025-05-15 20:00:00 GMT-8,-116.8303,44,51,51,51,51,51,51,1,PPB,,,ND,-999,1,,8.4,49,49,49,1,UG/M3,49,49,49,,Morongo School,,Active,5/16/2025 4:00:00 AM,479156873,Permanent,-13005489.5052254,4021365.58324477
840TT5950010,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.37911,2025-05-15 20:00:00 GMT-8,-116.016056,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Salton Sea Beach,,Active,5/16/2025 4:00:00 AM,479156874,Permanent,-12914848.2777639,3945733.26727553
840TT5951999,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.561122,2025-05-15 20:00:00 GMT-8,-116.153561,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,Torres Martinez Administration,,Active,5/16/2025 4:00:00 AM,479156875,Permanent,-12930155.2643454,3970022.57527662
840TT5980500,US,Twenty-Nine Palms Band of Mission Indians,R9,0,-8,33.71969,2025-05-15 20:00:00 GMT-8,-116.1897,,34,34,34,,ND,-999,1,,39.0,31.0,31,31,1,UG/M3,8.1,34,34,34,1,UG/M3,34,34,34,Indio - Twenty Nine Palms Reservation,29 Palms,,Active,5/16/2025 4:00:00 AM,479156876,Permanent,-12934178.2394232,3991225.05839173
TT6147001,US,Gila River Indian Community DEQ Air Quality Program,R9,389.8,-7,33.080003,2025-05-15 21:00:00 GMT-7,-111.739298,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,Sacaton,AZ,Inactive,5/16/2025 4:00:00 AM,479157012,Permanent,-12438761.7549579,3905927.84449408
TT6147003,US,Gila River Indian Community DEQ Air Quality Program,R9,323,-7,33.29015,2025-05-15 21:00:00 GMT-7,-112.159874,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,StJohns,AZ,Inactive,5/16/2025 4:00:00 AM,479157013,Permanent,-12485580.0611177,3933880.15460428
TT6147004,US,Gila River Indian Community DEQ Air Quality Program,R9,366.9,-7,33.11753,2025-05-15 21:00:00 GMT-7,-111.88491,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,CasaBlanca,AZ,Inactive,5/16/2025 4:00:00 AM,479157014,Permanent,-12454971.2086512,3910914.51598626
840MMAZ10001,US,Arizona Department of Environmental Quality,R9,0,-7,34.5478,2025-05-15 21:00:00 GMT-7,-111.8478,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,,840MMAZ10001,MM,Active,5/16/2025 4:00:00 AM,479157018,Temporary,-12450840.1423479,4102597.51540178
840MMAZ10002,US,Arizona Department of Environmental Quality,R9,0,-7,35.2061,2025-05-15 21:00:00 GMT-7,-111.6528,,8,8,8,,ND,-999,0,,,,ND,-999,0,,,8,8,8,1,,8,8,8,,840MMAZ10002,MM,Active,5/16/2025 4:00:00 AM,479157019,Temporary,-12429132.8416432,4191924.70329705
840MMAZ10003,US,Arizona Department of Environmental Quality,R9,0,-7,34.2289,2025-05-15 21:00:00 GMT-7,-111.3297,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,840MMAZ10003,MM,Active,5/16/2025 4:00:00 AM,479157020,Temporary,-12393165.5141679,4059579.27192013
840MMAZ10004,US,Arizona Department of Environmental Quality,R9,0,-7,34.6119,2025-05-15 21:00:00 GMT-7,-112.4633,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,,840MMAZ10004,MM,Active,5/16/2025 4:00:00 AM,479157021,Temporary,-12519357.2889312,4111264.18359084
840MMAZ10005,US,Arizona Department of Environmental Quality,R9,0,-7,34.8628,2025-05-15 21:00:00 GMT-7,-111.7633,,0,0,0,,ND,-999,0,,,,ND,-999,0,,,0,0,0,1,,0,0,0,,840MMAZ10005,MM,Active,5/16/2025 4:00:00 AM,479157022,Temporary,-12441433.6453759,4145251.80794782
840MMAZ10006,US,Arizona Department of Environmental Quality,R9,0,-7,34.2517,2025-05-15 21:00:00 GMT-7,-110.0444,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,840MMAZ10006,MM,Active,5/16/2025 4:00:00 AM,479157023,Temporary,-12250086.5726513,4062649.4671768
840MMCA82006,US,California Air Resources Board,R9,0,-8,34.40941,2025-05-15 20:00:00 GMT-8,-119.0831,,54,54,54,,ND,-999,0,,,,ND,-999,0,,9.4,54,54,54,1,UG/M3,54,54,54,,MMCA82006,MM,Active,5/16/2025 4:00:00 AM,479157024,Temporary,-13256270.0540845,4083909.16373749
840MMCA82022,US,California Air Resources Board,R9,0,-8,39.6348,2025-05-15 20:00:00 GMT-8,-123.45343,,36,36,36,,ND,-999,0,,,,ND,-999,0,,6.4,36,36,36,1,UG/M3,36,36,36,,MMCA82022,MM,Active,5/16/2025 4:00:00 AM,479157025,Temporary,-13742772.964283,4813013.46852941
840MMCA82026,US,California Air Resources Board,R9,0,-8,34.42719,2025-05-15 20:00:00 GMT-8,-119.08666,,41,41,41,,ND,-999,0,,,,ND,-999,0,,6,41,41,41,1,UG/M3,41,41,41,,MMCA82026,MM,Active,5/16/2025 4:00:00 AM,479157026,Temporary,-13256666.3514717,4086308.4622763
840MMCA82064,US,California Air Resources Board,R9,0,-8,41.04716,2025-05-15 20:00:00 GMT-8,-123.67522,,34,34,34,,ND,-999,0,,,,ND,-999,0,,6.3,34,34,34,1,UG/M3,34,34,34,,MMCA82064,MM,Active,5/16/2025 4:00:00 AM,479157027,Temporary,-13767462.5141461,5019300.24362256
840MMEKD0001,US,Eastern Kern Air Pollution Control District,R9,0,-8,35.76887,2025-05-15 20:00:00 GMT-8,-118.43008,,18,18,18,,ND,-999,0,,,,ND,-999,0,,2.3,18,18,18,1,UG/M3,18,18,18,,Kernville,MM,Active,5/16/2025 4:00:00 AM,479157028,Temporary,-13183576.2002067,4268864.66890617
840MMHI11014,US,Hawaii State Dept. of Health,R9,0,-10,20.88671,2025-05-15 18:00:00 GMT-10,-156.65998,,8,8,8,,ND,-999,0,,,,ND,-999,0,,,8,8,8,1,,8,8,8,,Lahainaluna HS,MM,Active,5/16/2025 4:00:00 AM,479157035,Temporary,-17439309.2012844,2378375.08110848
840MMHI11015,US,Hawaii State Dept. of Health,R9,0,-10,20.88374,2025-05-15 18:00:00 GMT-10,-156.66815,,25,25,25,,ND,-999,0,,,,ND,-999,0,,5.3,25,25,25,1,UG/M3,25,25,25,,Lahaina BWS,MM,Active,5/16/2025 4:00:00 AM,479157036,Temporary,-17440218.6815242,2378021.21174227
840MMHI11016,US,Hawaii State Dept. of Health,R9,0,-10,20.88341,2025-05-15 18:00:00 GMT-10,-156.68577,,13,13,13,,ND,-999,0,,,,ND,-999,0,,,13,13,13,1,,13,13,13,,Lahaina Pump 4,MM,Active,5/16/2025 4:00:00 AM,479157037,Temporary,-17442180.130952,2377981.89335584
840MMHI11019,US,Hawaii State Dept. of Health,R9,0,-10,20.87332,2025-05-15 18:00:00 GMT-10,-156.67479,,11,11,11,,ND,-999,0,,,,ND,-999,0,,0.3,11,11,11,1,UG/M3,11,11,11,,Lahaina Skatepark,MM,Active,5/16/2025 4:00:00 AM,479157038,Temporary,-17440957.8429431,2376779.74560379
840MMSC00002,US,South Coast AQMD,R9,0,-8,34.0423,2025-05-15 20:00:00 GMT-8,-118.5542,,114,114,114,,ND,-999,0,,,,ND,-999,0,,64,114,114,114,1,UG/M3,114,114,114,,EBAM-2,MM,Active,5/16/2025 4:00:00 AM,479157040,Temporary,-13197393.1754039,4034483.29784442
840MMSC00003,US,South Coast AQMD,R9,0,-8,34.04484,2025-05-15 20:00:00 GMT-8,-118.52248,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,EBAM 3,MM,Active,5/16/2025 4:00:00 AM,479157041,Temporary,-13193862.1211559,4034824.53291276
840MMSC00004,US,South Coast AQMD,R9,0,-8,33.54031,2025-05-15 20:00:00 GMT-8,-117.67184,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,EBAM-4,MM,Active,5/16/2025 4:00:00 AM,479157042,Temporary,-13099169.3095076,3967242.6499507
840MMSC00006,US,South Coast AQMD,R9,0,-8,34.04484,2025-05-15 20:00:00 GMT-8,-118.52248,,51,51,51,,ND,-999,0,,61.0,51.0,51,51,1,UG/M3,,,ND,-999,1,,51,51,51,,EBAM-6,MM,Active,5/16/2025 4:00:00 AM,479157043,Temporary,-13193862.1211559,4034824.53291276
840MMSC00007,US,South Coast AQMD,R9,0,-8,34.18189,2025-05-15 20:00:00 GMT-8,-118.11111,,23,23,23,,ND,-999,0,,21.0,23.0,23,23,1,UG/M3,,,ND,-999,0,,23,23,23,,EBAM-7,MM,Active,5/16/2025 4:00:00 AM,479157044,Temporary,-13148068.6222283,4053251.63634578
840MMSC00008,US,South Coast AQMD,R9,0,-8,34.19622,2025-05-15 20:00:00 GMT-8,-118.15101,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,EBAM-8,MM,Active,5/16/2025 4:00:00 AM,479157045,Temporary,-13152510.269911,4055180.10779655
840MMSC00009,US,South Coast AQMD,R9,0,-8,33.85273,2025-05-15 20:00:00 GMT-8,-116.48087,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,EBAM-9,MM,Active,5/16/2025 4:00:00 AM,479157046,Temporary,-12966591.1355575,4009044.36370438
840MMSC00010,US,South Coast AQMD,R9,0,-8,34.18843,2025-05-15 20:00:00 GMT-8,-118.13285,,43,43,43,,ND,-999,0,,,,ND,-999,0,,6,43,43,43,1,UG/M3,43,43,43,,EBAM-10,MM,Active,5/16/2025 4:00:00 AM,479157047,Temporary,-13150488.7079582,4054131.72154154
840MMSC00011,US,South Coast AQMD,R9,0,-8,34.18189,2025-05-15 20:00:00 GMT-8,-118.11111,,68,68,68,,ND,-999,0,,,,ND,-999,0,,19,68,68,68,1,UG/M3,68,68,68,,EBAM 11,MM,Active,5/16/2025 4:00:00 AM,479157048,Temporary,-13148068.6222283,4053251.63634578
840MMSC00012,US,South Coast AQMD,R9,0,-8,34.19622,2025-05-15 20:00:00 GMT-8,-118.15101,,36,36,36,,ND,-999,0,,32.0,36.0,36,36,1,UG/M3,,,ND,-999,0,,36,36,36,,EBAM-12,MM,Active,5/16/2025 4:00:00 AM,479157049,Temporary,-13152510.269911,4055180.10779655
840MMSC00013,US,South Coast AQMD,R9,0,-8,34.0423,2025-05-15 20:00:00 GMT-8,-118.5542,,36,36,36,,ND,-999,0,,31.0,36.0,36,36,1,UG/M3,,,ND,-999,0,,36,36,36,,EBAM-13,MM,Active,5/16/2025 4:00:00 AM,479157050,Temporary,-13197393.1754039,4034483.29784442
840MMSC00014,US,South Coast AQMD,R9,0,-8,34.18843,2025-05-15 20:00:00 GMT-8,-118.13285,,39,39,39,,ND,-999,0,,35.0,39.0,39,39,1,UG/M3,,,ND,-999,0,,39,39,39,,EBAM-14,MM,Active,5/16/2025 4:00:00 AM,479157051,Temporary,-13150488.7079582,4054131.72154154
MMCA81010,US,California Air Resources Board,R9,0,-8,39.95035,2025-05-15 20:00:00 GMT-8,-120.96949,,14,14,14,,ND,-999,0,,,,ND,-999,0,,,14,14,14,1,,14,14,14,,MMCA81010,MM,Active,5/16/2025 4:00:00 AM,479157052,Temporary,-13466262.028322,4858729.89775089
MMCA81011,US,California Air Resources Board,R9,0,-8,39.93887,2025-05-15 20:00:00 GMT-8,-120.91479,,14,14,14,,ND,-999,0,,,,ND,-999,0,,4,14,14,14,1,UG/M3,14,14,14,,MMCA81011,CA,Active,5/16/2025 4:00:00 AM,479157053,Temporary,-13460172.8521756,4857063.00681544
MMCA81014,US,California Air Resources Board,R9,0,-8,35.407916,2025-05-15 20:00:00 GMT-8,-120.546627,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MMCA81014,MM,Active,5/16/2025 4:00:00 AM,479157054,Temporary,-13419189.1344867,4219454.40397509
MMCA81021,US,California Air Resources Board,R9,0,-8,38.36898,2025-05-15 20:00:00 GMT-8,-122.50914,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MMCA81021,MM,Active,5/16/2025 4:00:00 AM,479157055,Temporary,-13637655.0823219,4631682.24588124
MMGBU1000,US,Great Basin Unified Air Pollution Control District,R9,0,-8,37.64578,2025-05-15 20:00:00 GMT-8,-118.96659,,17,17,17,,ND,-999,0,,,,ND,-999,0,,3,17,17,17,1,UG/M3,17,17,17,Mammoth Lakes,PM2.5 Mammoth Lakes EBAM,MM,Inactive,5/16/2025 4:00:00 AM,479157060,Temporary,-13243300.2202122,4529506.5511109
